PC1,PC2,PC3,Class,Original_Label
60.535023,-1.0299145,-3.4734752,BP,2
60.12021,8.171199,-6.1803646,BP,2
77.30136,1.8368728,-7.285865,BP,2
65.95676,-1.1130359,-4.4062576,BP,2
24.494602,15.359912,1.1686082,BP,2
68.638855,1.0990448,-4.3055573,BP,2
60.134155,-1.30996,-2.6317601,BP,2
-101.94379,-10.542073,0.742924,BP,2
67.489975,-0.39330554,-4.571252,BP,2
37.991074,-4.4481606,-5.2316813,BP,2
71.73503,0.31795907,-5.759426,BP,2
66.77232,-0.29944062,-6.2843313,BP,2
63.597595,-1.4863775,-3.6537588,BP,2
69.256325,1.0990312,-6.5716,BP,2
76.90994,2.002064,-7.5509844,BP,2
-113.25577,-12.120189,2.8825483,BP,2
54.13817,-1.9203417,-2.67807,BP,2
-101.951416,-11.222685,2.1636977,BP,2
64.96124,-0.39542842,-4.205064,BP,2
56.72843,1.0223265,-4.7149363,BP,2
61.05616,-1.6711396,-3.8506296,BP,2
67.1694,1.2202728,-6.6067758,BP,2
72.68562,2.1987746,-7.1222453,BP,2
51.914787,-0.14236903,-4.5928397,BP,2
43.829712,0.0300591,-4.0573826,BP,2
49.6322,2.2001207,-3.6623769,BP,2
-8.064178,24.474958,11.024454,BP,2
50.573498,6.2556667,-6.144438,BP,2
67.941895,1.3956201,-6.03415,BP,2
70.506516,-0.113402605,-4.8873205,BP,2
60.90677,0.7714007,-2.187465,BP,2
69.714294,0.91933274,-4.9968643,BP,2
-15.588593,47.458702,13.839533,BP,2
55.164627,1.2965024,-4.9804993,BP,2
66.49664,-0.7543442,-2.7230496,BP,2
4.9785786,13.08736,-3.5520427,BP,2
63.3563,-0.8020084,-4.318699,BP,2
34.874756,24.437994,-2.1633205,BP,2
-33.22917,52.08504,-10.644638,BP,2
41.52756,17.667986,-2.7864094,BP,2
18.441986,38.67827,7.119376,BP,2
67.427284,3.8201902,-3.9438066,BP,2
72.19058,2.105242,-5.371461,BP,2
14.579485,3.6270173,-9.02773,BP,2
72.671524,0.9626241,-6.430856,BP,2
69.98569,0.8547714,-5.413066,BP,2
-70.12648,19.844536,-27.591463,BP,2
70.216286,0.9575157,-5.824481,BP,2
70.4232,-0.9689959,-3.7212164,BP,2
74.1603,2.8374474,-6.1473384,BP,2
71.05263,1.054158,-5.235899,BP,2
61.99736,-1.4466761,-2.5831761,BP,2
66.416725,2.4652674,-6.3142314,BP,2
70.95015,0.82947373,-5.2019987,BP,2
66.87526,0.084258795,-3.6692934,BP,2
-108.96336,-12.069052,3.238946,BP,2
22.586515,-1.7956779,-2.4597394,BP,2
28.182068,-1.1034977,-0.87069464,BP,2
22.589294,-1.3295226,0.8523011,BP,2
-60.231583,39.860683,-26.938522,BP,2
29.67641,-4.938114,0.7144382,BP,2
-10.76091,21.78425,18.284142,BP,2
38.422092,-3.285847,-0.9491969,BP,2
-8.024548,27.975773,20.772982,BP,2
27.565733,-4.591607,0.34832215,BP,2
-115.675095,-12.207878,2.795835,BP,2
34.274837,-5.2974553,-1.9338064,BP,2
-32.91948,38.671875,12.081886,BP,2
1.0941219,-1.8348601,-0.71828216,BP,2
-4.69479,27.765032,19.059845,BP,2
-14.173496,-1.8122903,-6.2319217,BP,2
24.675125,-1.5441675,-0.2878338,BP,2
-26.167793,11.779486,7.968829,BP,2
64.39102,-1.0856913,-3.381201,BP,2
-71.66471,35.65528,-18.161821,BP,2
55.294025,-2.935221,-2.2282495,BP,2
17.158012,-2.4456913,0.69902515,BP,2
36.55875,-2.8868701,-0.65371096,BP,2
5.05591,-0.859311,-1.8036047,BP,2
12.450285,-4.599126,-0.98424345,BP,2
36.29008,-0.85472167,-0.31321728,BP,2
-168.56883,-15.964911,5.1641445,BP,2
-121.98393,-12.941831,3.7489147,BP,2
-130.38959,-13.299534,3.5667944,BP,2
5.520979,-2.4443343,2.5174804,BP,2
-141.64351,-14.218141,4.340703,BP,2
-198.48744,-17.861982,5.9938073,BP,2
-124.610245,2.3595622,-18.63547,BP,2
-95.12503,-10.764574,1.815377,BP,2
62.845467,1.5451982,-6.7672734,BP,2
-83.3337,8.623189,-25.540413,BP,2
55.84526,-3.443996,2.0515075,BP,2
-141.40347,-14.138564,4.2011185,BP,2
-130.24219,-13.439192,3.8844776,BP,2
45.571037,1.0261328,-1.6329297,BP,2
16.868534,3.4362972,-0.45443118,BP,2
-34.37677,27.0491,17.120955,BP,2
61.369133,-1.2067451,-2.5689569,BP,2
-1.1205292,-3.956238,2.6251101,BP,2
30.29229,-3.994182,0.0820719,BP,2
-121.40384,-12.828631,3.46694,BP,2
26.450151,0.4327209,-1.5687809,BP,2
-120.67497,-12.803931,3.532279,BP,2
25.594063,-4.3250513,-1.8258548,BP,2
4.814455,-0.10009694,1.4937212,BP,2
33.785892,0.742471,-1.499776,BP,2
-121.31818,-12.842834,3.56118,BP,2
-96.55521,2.9708273,-17.98818,BP,2
37.2785,4.1574354,0.3408364,BP,2
44.239716,0.3952031,-2.4721994,BP,2
-7.225033,29.11113,8.582072,BP,2
66.34544,0.11971378,-5.046192,BP,2
-73.23122,37.999763,-19.604914,BP,2
31.878046,-3.353948,-0.43401468,BP,2
59.684486,0.19338799,-2.3933392,BP,2
-3.8747063,3.9506624,2.1174831,BP,2
-17.557327,-5.7201843,2.6478558,Noise,3
-39.887474,59.14583,23.296707,Noise,3
-154.04485,-15.059073,4.782201,Noise,3
-5.474064,1.0972166,-2.7680275,Noise,3
-155.7899,-15.171166,4.829108,Noise,3
-11.768372,-7.6404753,-2.8830051,Noise,3
-11.666908,-3.6324131,2.6613994,Noise,3
-114.29135,66.64696,-26.902758,Noise,3
-182.97336,-16.884207,5.569667,Noise,3
-12.469475,-5.359804,-2.0071754,Noise,3
-13.894165,-12.047252,1.1548395,Noise,3
-182.97534,-16.882223,5.570285,Noise,3
-10.635262,-3.7183971,-2.5532236,Noise,3
-10.661972,-7.761442,3.4566917,Noise,3
-70.35624,-76.943436,-10.703312,Noise,3
-164.04608,-15.684671,5.0527024,Noise,3
-146.07185,-14.540667,4.554751,Noise,3
-141.03825,-14.223635,4.4191995,Noise,3
-182.97437,-16.882895,5.5723944,Noise,3
-182.97424,-16.884634,5.5734854,Noise,3
-139.78769,-14.150863,4.3857007,Noise,3
-182.97145,-16.888227,5.5722227,Noise,3
-143.47144,-14.380002,4.486867,Noise,3
-115.592926,65.00882,-25.925018,Noise,3
-182.97751,-16.8823,5.5711775,Noise,3
-114.56018,66.235016,-26.075962,Noise,3
-157.57495,-15.277832,4.87301,Noise,3
-185.96396,-17.071184,5.651851,Noise,3
-183.02159,-16.8875,5.5726624,Noise,3
-183.78111,-16.933111,5.5928826,Noise,3
-135.09724,-13.857156,4.2528505,Noise,3
-86.34024,57.07867,7.402073,Noise,3
-132.35712,3.2430384,-20.37405,Noise,3
-17.006447,-9.179668,1.4010518,Noise,3
-18.321102,-6.8753843,-0.4763739,Noise,3
-154.54655,-15.091423,4.792818,Noise,3
-182.98222,-16.882269,5.5695224,Noise,3
-14.165997,-8.091023,0.27289045,Noise,3
-151.95702,-14.926803,4.719927,Noise,3
-183.02972,-16.887472,5.571713,Noise,3
-120.15486,59.374683,-22.879545,Noise,3
-182.97249,-16.887342,5.5712233,Noise,3
-135.1768,-13.862713,4.263028,Noise,3
-182.97452,-16.884085,5.5717115,Noise,3
-182.97495,-16.883764,5.571437,Noise,3
-11.567101,2.6249526,3.4715533,Noise,3
-182.97572,-16.881804,5.570716,Noise,3
-156.0685,-15.179617,4.837831,Noise,3
-10.560234,2.1391633,3.2389154,Noise,3
-116.87732,63.460293,-25.025238,Noise,3
-182.97495,-16.883764,5.571437,Noise,3
-11.567101,2.6249526,3.4715533,Noise,3
-182.97572,-16.881804,5.570716,Noise,3
-156.0685,-15.179617,4.837831,Noise,3
-10.560234,2.1391633,3.2389154,Noise,3
-116.87732,63.460293,-25.025238,Noise,3
-166.6868,-15.853811,5.124401,Noise,3
-35.185677,27.137482,27.18633,Noise,3
-182.97583,-16.884161,5.5700827,Noise,3
-165.8317,-15.804005,5.0996776,Noise,3
-160.49,-15.463991,4.9562955,Noise,3
-13.147045,-0.7362921,-0.59978986,Noise,3
-164.05617,-15.6861925,5.052699,Noise,3
-135.64758,-13.884123,4.2588463,Noise,3
-138.16899,-14.046253,4.3379273,Noise,3
-113.90495,67.02356,-26.452028,Noise,3
-9.646809,-9.45913,-0.84927696,Noise,3
-13.910057,-4.4394884,0.66801405,Noise,3
-12.09013,-5.5964212,-0.18015254,Noise,3
-168.31021,-15.960789,5.1700783,Noise,3
-187.45053,-17.164991,5.6932344,Noise,3
-9.787819,-11.2506895,-1.0846446,Noise,3
-6.514839,-8.768581,2.682067,Noise,3
-182.97444,-16.886461,5.5702496,Noise,3
-21.173397,-7.429059,2.5333233,Noise,3
-8.590965,-3.630845,0.90195584,Noise,3
-13.49572,-5.418767,0.5855949,Noise,3
-5.4860306,-2.8064075,2.2613735,Noise,3
-16.687927,-7.5274153,1.8709891,Noise,3
-12.691708,-6.894615,-2.9227836,Noise,3
-159.80804,-15.419568,4.9391065,Noise,3
1.2504845,-5.155777,1.1530504,Noise,3
-9.049057,-10.133198,5.0900817,Noise,3
-4.6460075,5.5411386,-6.2215505,Noise,3
-172.94218,-16.252449,5.295851,Noise,3
-9.548412,-13.532395,1.0904031,Noise,3
-9.001034,-9.17202,0.4988513,Noise,3
-139.0405,38.847546,-41.87836,Noise,3
-182.97087,-16.888594,5.572131,Noise,3
-177.1221,-16.51913,5.4111924,Noise,3
-186.41905,-17.100367,5.6662555,Noise,3
-11.200264,-10.261666,-2.5272195,Noise,3
-182.97537,-16.882956,5.5722494,Noise,3
-92.84236,67.951485,9.612719,Noise,3
-62.65898,53.394108,31.125576,Noise,3
-182.97267,-16.888624,5.572425,Noise,3
-36.09774,24.828188,27.775745,Noise,3
-177.64812,-16.554022,5.4265695,Noise,3
-164.50067,-15.715386,5.0658293,Noise,3
-4.2920685,-6.5105906,0.38453305,Noise,3
-10.621304,-4.7420373,-1.4323609,Noise,3
-157.53943,-15.275662,4.874311,Noise,3
16.678154,-6.929016,-2.7485967,Noise,3
-14.445751,-5.2232347,-1.8700325,Noise,3
-147.50493,3.904085,-22.30492,Noise,3
-20.202675,-5.6857533,2.9812531,Noise,3
-182.97261,-16.885273,5.5696216,Noise,3
-1.4981537,-4.425618,-2.2288468,Noise,3
-182.97035,-16.889677,5.5707808,Noise,3
-182.9674,-16.893393,5.571967,Noise,3
-5.2540855,-3.910823,0.29489398,Noise,3
-6.8154907,-7.608775,1.2389932,Noise,3
-182.97487,-16.884367,5.57228,Noise,3
-182.9752,-16.886984,5.569209,Noise,3
-182.97504,-16.88648,5.570483,Noise,3
-135.82372,36.16914,-39.901276,Noise,3
-16.320442,-5.0405016,0.3931967,Noise,3
-5.6238747,-0.634876,2.4047096,Noise,3
-182.97173,-16.886549,5.5729704,Noise,3
-182.96942,-16.89102,5.5720015,Noise,3
-182.9725,-16.885168,5.5716925,Noise,3
-184.45749,-16.976364,5.6117897,Noise,3
-182.97575,-16.882895,5.5704145,Noise,3
-116.399185,63.96503,-24.861502,Noise,3
-140.82997,36.443954,-40.466465,Noise,3
0.2934723,-2.0360112,1.8094668,Noise,3
-37.059868,27.896133,27.587708,Noise,3
-34.941254,17.795237,24.611763,Noise,3
-182.97583,-16.885542,5.5684195,Noise,3
-51.84974,-85.22601,-9.029377,Noise,3
-2.696041,-0.7309027,0.535702,Noise,3
-9.38652,-12.005122,1.8097749,Noise,3
-182.97255,-16.888083,5.5701323,Noise,3
-182.97047,-16.890814,5.5717573,Noise,3
-110.77457,24.507948,-28.156132,Noise,3
-184.86557,-17.005684,5.6202474,Noise,3
-138.78767,39.145164,-42.227234,Noise,3
-183.69453,-16.931356,5.5900197,Noise,3
-132.98195,-13.715144,4.198331,Noise,3
-182.9733,-16.887663,5.569762,Noise,3
-156.51918,-15.209408,4.848676,Noise,3
-133.63869,-13.753238,4.213149,Noise,3
-182.97668,-16.88465,5.5709486,Noise,3
-147.5733,-14.642454,4.6016774,Noise,3
-116.9547,-12.693763,3.743743,Noise,3
-175.17606,-16.395388,5.3585954,Noise,3
-11.8677635,-1.2826499,2.0464702,Noise,3
-93.69973,42.97174,-17.423828,Noise,3
-182.97668,-16.881811,5.570529,Noise,3
-134.79355,3.1607292,-20.400583,Noise,3
-115.66963,64.89285,-25.327366,Noise,3
-3.8020515,-11.314609,9.0545635,Noise,3
-116.80176,63.596653,-26.111057,Noise,3
-177.01453,-16.516294,5.409348,Noise,3
-155.19942,-15.129914,4.8077393,Noise,3
-182.97517,-16.88497,5.5717,Noise,3
-7.7599907,-6.97579,-2.5638897,Noise,3
-115.649,-12.6107025,3.7090483,Noise,3
-15.72768,-6.46768,2.40003,Noise,3
7.680294,-0.8034072,0.45782173,Noise,3
-156.99776,-15.245082,4.8616943,Noise,3
-4.261635,-6.2254205,-5.6684866,Noise,3
4.0789948,-11.470378,1.098182,Noise,3
3.0325813,-4.8408327,-8.310048,Noise,3
