UMAP1,UMAP2,UMAP3,Class,Original_Label
-2.4969163,-1.1222227,10.529663,BP,2
6.0883846,12.781172,8.815862,BP,2
-2.5180542,-1.1730102,10.403443,BP,2
6.157467,12.832556,8.887823,BP,2
-0.24371421,-1.3643243,10.819613,BP,2
-0.64081955,-1.2905755,10.696651,BP,2
3.2754633,12.054283,6.0920973,BP,2
-0.28100666,-1.3694539,10.829859,BP,2
-1.0418711,-1.4626666,10.643961,BP,2
-0.376324,0.26326287,10.065655,BP,2
-0.76656014,0.36553475,11.464531,BP,2
-1.8740185,-1.0715865,10.772194,BP,2
6.0687313,12.8045635,8.963657,BP,2
-2.367272,-1.142872,9.946211,BP,2
-1.8740578,-1.5144657,5.735209,BP,2
-0.89071864,-0.6339143,9.475803,BP,2
-2.2799664,-1.2498589,10.406856,BP,2
-0.59018946,0.042182155,10.586433,BP,2
-1.7798432,-1.0964087,10.743203,BP,2
-0.6251712,-1.0780693,9.906549,BP,2
-1.8407809,-1.1589438,10.680357,BP,2
2.139919,5.76368,0.20830074,BP,2
-0.5797945,-1.0505399,9.662573,BP,2
-0.89255744,-0.98186564,10.491676,BP,2
-0.5903316,-0.59588027,10.840368,BP,2
-0.6083096,-0.0044447114,10.723754,BP,2
-2.387874,-1.3018057,10.132758,BP,2
2.2198794,5.870932,0.10602298,BP,2
-1.6256694,-2.0052319,6.6029725,BP,2
-1.6970285,-1.6953739,8.005814,BP,2
-1.4959717,-1.7741585,8.601171,BP,2
-1.4300852,-0.595848,9.11145,BP,2
-1.8009496,-1.5915866,7.9078574,BP,2
2.9724233,7.4592323,-1.115639,BP,2
-0.8351397,0.28205776,11.468697,BP,2
-1.5236077,-1.3571869,10.66425,BP,2
2.974126,7.4554377,-1.1174785,BP,2
-0.85295177,-0.11595509,11.367882,BP,2
-1.8871005,-1.7409259,9.915877,BP,2
-0.5899147,0.7185227,10.972668,BP,2
-0.6759552,0.6845497,11.018035,BP,2
-1.509192,-0.49491656,11.227536,BP,2
-1.3881223,-0.23774534,9.466411,BP,2
-1.4797169,-0.052664477,9.698938,BP,2
-2.1754954,-0.9914703,10.422973,BP,2
1.8929635,2.0444512,4.35977,BP,2
-2.3857195,-1.3343458,10.1432705,BP,2
1.9287891,2.0780618,4.282486,BP,2
-2.3593752,-1.3638145,9.771099,BP,2
-0.45728308,0.563005,10.630383,BP,2
-0.5808124,0.70979166,11.093666,BP,2
-2.5106487,-1.1643226,10.539942,BP,2
-0.4959953,-0.42396078,9.621505,BP,2
-2.3460064,-1.3452772,10.250539,BP,2
-0.457866,-0.11847353,9.7964735,BP,2
-2.3538876,-1.4031042,9.846198,BP,2
-0.7173107,-0.0833654,10.748539,BP,2
-0.79873353,0.25307894,11.382894,BP,2
-2.3392308,-1.1911309,10.49816,BP,2
2.9429698,7.428429,-1.1541454,BP,2
-0.90330905,0.07291708,10.750779,BP,2
-2.4472768,-1.1777823,10.541362,BP,2
-1.8332226,-1.8025222,5.9824862,BP,2
-1.8189343,-1.6589482,8.354118,BP,2
-0.5231546,-0.46260616,9.429943,BP,2
-2.0951571,-1.6310452,9.079788,BP,2
-0.8210943,-0.726652,10.286226,BP,2
-0.9473484,0.130152,11.163521,BP,2
-2.3046913,-1.3555738,9.647152,BP,2
3.3165433,12.102095,6.176298,BP,2
-1.1430824,-0.16804467,11.447634,BP,2
1.9225839,2.0646508,4.3111415,BP,2
-0.8153075,0.2772709,11.472587,BP,2
-2.2068508,-1.3540375,10.510191,BP,2
-1.8916392,-1.7344702,10.2046385,BP,2
-1.7135469,-1.9773512,9.897403,BP,2
-1.6741669,-1.9923584,9.950933,BP,2
-1.0547822,-0.42928854,11.213206,BP,2
-1.029398,-1.2933747,11.14851,BP,2
-0.47290283,0.4981319,10.581478,BP,2
-2.4541268,-1.1374719,10.573451,BP,2
-0.4710175,-0.046695784,9.854365,BP,2
-2.4452927,-1.2412963,10.295919,BP,2
-0.89756817,-0.30587602,11.3549795,BP,2
-2.0602171,-1.6607496,9.215802,BP,2
-0.61718404,-1.2415223,9.916882,BP,2
-0.8699397,-1.2071139,11.033846,BP,2
-1.1271777,-1.3831806,11.028293,BP,2
-0.5645796,-0.6707414,10.966733,BP,2
-0.72887975,-1.1318967,11.07158,BP,2
-0.7780399,-1.0427086,11.161523,BP,2
-3.0543497,-1.9901189,3.2465053,BP,2
-1.3045324,-2.4401443,10.000775,BP,2
-1.3943982,-2.4819007,9.901814,BP,2
-1.3174603,-2.1569474,9.178306,BP,2
-1.3197198,-2.4316096,9.836465,BP,2
-0.92336804,-2.0731268,10.101506,BP,2
-0.594219,0.5903955,10.50854,BP,2
-0.6808549,0.64563155,11.005611,BP,2
-0.42850488,-0.044748805,9.764165,BP,2
-1.5179218,-0.2869214,9.51805,BP,2
-0.4403719,0.5300795,10.556094,BP,2
-0.7605576,0.37549984,11.456858,BP,2
-1.3331795,-1.2800539,10.691025,BP,2
-0.40418923,0.06278392,9.82158,BP,2
-0.72863096,0.5484947,11.1979065,BP,2
-1.9921117,-1.6759064,9.570379,BP,2
6.1679225,12.838153,8.89022,BP,2
-0.85096544,-0.5436211,10.932985,BP,2
-0.438421,-0.015861224,9.880322,BP,2
-0.64422774,0.026281653,10.913372,BP,2
-0.6812197,0.29288304,10.700299,BP,2
-0.79266864,-0.40416783,10.448607,BP,2
-0.5093179,0.7406184,10.946981,BP,2
-0.5370757,0.7076264,11.0628605,BP,2
6.392001,13.045659,9.088937,BP,2
-1.6899179,-1.4612395,9.27238,BP,2
6.136021,12.850649,8.977629,BP,2
-1.2058271,-1.2981591,10.6915455,BP,2
-0.4792208,-0.7556113,10.713203,BP,2
-0.8844599,-1.7775917,10.175606,BP,2
-0.5394143,-0.061290435,11.070635,BP,2
-0.61692613,-0.017926635,11.264125,BP,2
-1.0635916,-0.12067845,9.79714,BP,2
-1.0376537,-0.2659616,9.621575,BP,2
-2.0137954,-0.9040947,10.328184,BP,2
2.140396,2.1783178,3.8526018,BP,2
-0.43235072,0.07477291,10.251131,BP,2
-0.5758215,0.48051322,10.790357,BP,2
-1.1523535,-0.065601945,11.425714,BP,2
-0.9289455,-0.49267247,10.23848,BP,2
-1.6230363,-0.65683985,11.122585,BP,2
2.0234075,5.4979224,0.54625595,BP,2
-0.61134624,0.16809413,10.277919,BP,2
-2.4804757,-1.1760151,10.155087,BP,2
-2.5709581,-2.2679472,4.232501,BP,2
-1.9172096,-1.06472,10.6801,BP,2
-0.3614094,0.28179857,10.049644,BP,2
2.9841244,7.475112,-1.1163658,BP,2
-0.3706571,0.2953603,10.101243,BP,2
1.9249685,2.0695517,4.3039412,BP,2
-0.58606654,0.7212408,11.046458,BP,2
-0.7400683,0.5187752,11.2522335,BP,2
-0.38202417,0.073402315,9.840419,BP,2
-0.55077684,0.79698354,11.125844,BP,2
-1.2463585,-0.2120647,11.410718,BP,2
3.2937112,12.096506,6.153429,BP,2
-0.6578666,0.6058767,11.24563,BP,2
-2.3876913,-1.0981605,10.59639,BP,2
-0.5829145,0.7411741,11.125023,BP,2
-1.1678551,-0.11050405,11.420992,BP,2
-2.3693182,-1.1976429,10.451243,BP,2
-0.7860466,-0.0042178733,11.245574,BP,2
-0.8445377,-0.21923137,11.033488,BP,2
-2.2436812,-1.3340168,10.494054,BP,2
6.053272,12.962226,9.32206,BP,2
-1.6456888,-2.078874,6.0175347,BP,2
-1.4811329,-2.0439622,6.5012856,BP,2
-1.7476091,-1.8153683,5.8489857,BP,2
3.609793,9.156728,-0.801789,BP,2
-1.4397469,-1.7762972,6.628215,BP,2
2.210442,2.2865517,3.6941319,BP,2
-1.5429876,-1.8870713,7.673276,BP,2
2.185021,2.2811432,3.7456172,BP,2
-1.5124261,-1.749922,6.399088,BP,2
6.3249903,13.046613,9.169836,BP,2
-1.3697975,-1.712534,7.0931635,BP,2
2.1481795,5.8043056,0.2110613,BP,2
-2.7635164,-1.6579143,3.4213254,BP,2
2.0908606,2.2830033,3.8106122,BP,2
-3.4627843,-1.7969236,2.0468862,BP,2
-1.4251846,-1.9340178,6.471324,BP,2
2.299604,2.2433052,3.7136853,BP,2
-2.1420877,-1.1938558,10.580686,BP,2
3.5595727,9.265987,-0.77507734,BP,2
-2.0649502,-1.6831081,9.198909,BP,2
-2.0573137,-1.8280611,5.2912874,BP,2
-1.2417161,-2.1062224,7.8851357,BP,2
-2.6376944,-2.078178,4.193342,BP,2
-2.2349834,-1.6687578,4.9374247,BP,2
-1.481071,-2.1257675,7.2310843,BP,2
14.837327,4.44698,10.183116,BP,2
6.4681745,13.154873,9.229838,BP,2
6.9742856,13.4800205,9.205976,BP,2
-2.7095227,-1.8868861,4.282291,BP,2
7.715536,14.123842,9.203539,BP,2
14.2673855,2.3526332,10.671065,BP,2
3.6438506,12.456411,6.722495,BP,2
6.09043,12.819445,8.968283,BP,2
-0.60367566,0.27294424,10.607982,BP,2
3.2608702,12.289281,6.3568506,BP,2
-1.396913,-0.2918466,9.551492,BP,2
7.7323937,14.139723,9.189646,BP,2
7.0960555,13.597598,9.219934,BP,2
-1.4507691,-1.8068491,8.814231,BP,2
-1.9377247,-2.3186917,5.4830995,BP,2
2.1223695,5.7272787,0.24295081,BP,2
-2.3928666,-1.300416,10.234743,BP,2
-2.9784443,-1.8935198,3.398983,BP,2
-1.40133,-1.8587955,6.66129,BP,2
6.4087024,13.109726,9.223635,BP,2
-1.3452939,-1.8893294,6.4275365,BP,2
6.420523,13.116147,9.240959,BP,2
-1.4907871,-1.7632048,6.261017,BP,2
-2.6952786,-2.029256,4.242349,BP,2
-0.54632866,-0.331877,9.628854,BP,2
6.4347925,13.116046,9.196249,BP,2
3.3065786,12.307897,6.4063325,BP,2
-1.6873617,-1.4103478,8.825411,BP,2
-1.77232,-1.151449,9.26222,BP,2
2.2140884,2.1356997,3.8919282,BP,2
-0.77449614,0.3834836,10.7335615,BP,2
3.5571513,9.272293,-0.7748518,BP,2
-1.2225032,-1.0711868,7.780131,BP,2
-1.8234841,-1.7084378,9.931676,BP,2
-3.1016366,-2.0497174,2.9346714,BP,2
-3.5549765,-1.6303585,1.773732,Noise,3
2.2171106,5.8564444,0.18269998,Noise,3
14.538609,5.2370825,10.0255995,Noise,3
-3.0399365,-2.0901098,2.9631348,Noise,3
14.553889,5.2190275,10.032621,Noise,3
-3.3318958,-1.520714,2.2243798,Noise,3
-3.4039395,-1.8352267,2.1256576,Noise,3
3.212523,11.167474,-1.2266122,Noise,3
14.519414,2.898273,10.665663,Noise,3
-3.4410927,-1.6289796,2.0625453,Noise,3
-3.3944693,-1.3645592,2.2017994,Noise,3
14.190687,2.2979054,10.582717,Noise,3
-3.3592143,-1.7296928,2.1703207,Noise,3
-3.3693197,-1.4522177,2.3468544,Noise,3
-0.88776577,4.569272,1.227263,Noise,3
14.747518,4.7692857,10.087574,Noise,3
7.7986426,14.20709,9.134379,Noise,3
7.6439996,14.057528,9.230371,Noise,3
14.222831,2.3455763,10.598878,Noise,3
14.513437,2.878574,10.670567,Noise,3
7.535974,13.963868,9.221691,Noise,3
14.687512,3.302337,10.619221,Noise,3
7.7668996,14.174655,9.159625,Noise,3
3.1962569,11.18671,-1.2436163,Noise,3
14.135456,2.234115,10.5291815,Noise,3
3.185482,11.195286,-1.2535809,Noise,3
14.591333,5.1660533,10.047215,Noise,3
14.28583,2.3761609,10.684926,Noise,3
14.416888,2.6694858,10.677208,Noise,3
14.251896,2.3653421,10.642003,Noise,3
7.275837,13.73764,9.218475,Noise,3
2.7598574,6.4720306,-1.1453224,Noise,3
3.6467893,12.452474,6.7266884,Noise,3
-3.5399785,-1.6018635,1.8413498,Noise,3
-3.529766,-1.6029164,1.8545619,Noise,3
14.570678,5.207096,10.080249,Noise,3
14.148317,2.244427,10.547754,Noise,3
-3.4582107,-1.5399082,2.0148382,Noise,3
14.517828,5.265152,10.009054,Noise,3
14.23372,2.3200588,10.61705,Noise,3
3.2111864,11.177956,-1.2298601,Noise,3
14.671141,3.2532358,10.632062,Noise,3
7.284525,13.747399,9.231178,Noise,3
14.424061,2.6860104,10.679636,Noise,3
14.42111,2.6744378,10.681855,Noise,3
-3.3214366,-2.0832527,2.4087574,Noise,3
14.114368,2.2492938,10.506474,Noise,3
14.565671,5.208801,10.040457,Noise,3
-3.31162,-2.0511038,2.416628,Noise,3
3.2101126,11.177079,-1.2306105,Noise,3
14.385337,2.6275642,10.675935,Noise,3
-3.319661,-2.0499003,2.3940344,Noise,3
14.157273,2.2648172,10.548591,Noise,3
14.584591,5.1900535,10.056135,Noise,3
-3.3065686,-2.087182,2.4336956,Noise,3
3.2139838,11.178523,-1.227002,Noise,3
14.81919,4.6046743,10.139605,Noise,3
2.411504,2.35674,3.4238398,Noise,3
14.208271,2.3368566,10.591985,Noise,3
14.793654,4.661303,10.115649,Noise,3
14.737675,4.9592485,10.1194935,Noise,3
-3.387723,-1.9166296,2.1849637,Noise,3
14.754751,4.759667,10.09309,Noise,3
7.33184,13.791455,9.257498,Noise,3
7.4693565,13.905318,9.2299185,Noise,3
3.2105157,11.171343,-1.2287301,Noise,3
-3.3065195,-1.4202685,2.3643136,Noise,3
-3.3834283,-1.7875805,2.031979,Noise,3
-3.420025,-1.6609192,2.078765,Noise,3
14.819703,4.5472345,10.149428,Noise,3
14.293405,2.3822505,10.692142,Noise,3
-3.3167918,-1.3026081,2.3496442,Noise,3
-3.2282228,-1.4299489,2.5578144,Noise,3
14.423752,2.6843007,10.679656,Noise,3
-3.5626056,-1.5801475,1.799673,Noise,3
-3.2503169,-1.9106659,2.538127,Noise,3
-3.4343107,-1.7523173,2.0193527,Noise,3
-3.1623218,-1.9141316,2.834458,Noise,3
-3.5372825,-1.6196891,1.8350847,Noise,3
-3.3548136,-1.6298382,2.1622488,Noise,3
14.673643,5.054936,10.036142,Noise,3
-2.8359742,-1.6764904,3.6444902,Noise,3
-3.3034434,-1.3091724,2.4247115,Noise,3
-2.651049,-2.4666858,3.530853,Noise,3
14.840338,4.083124,10.328522,Noise,3
-3.3223627,-1.23376,2.373272,Noise,3
-3.2775035,-1.3797635,2.4463954,Noise,3
2.2122889,10.923589,4.8310094,Noise,3
14.668805,3.3056343,10.608611,Noise,3
14.805852,3.8642402,10.408568,Noise,3
14.322666,2.4168963,10.716291,Noise,3
-3.2904212,-1.4114996,2.3579562,Noise,3
14.241145,2.3662858,10.616278,Noise,3
2.7668014,6.504524,-1.1385014,Noise,3
2.2511625,5.902569,0.11225917,Noise,3
14.677737,3.2571511,10.619438,Noise,3
2.4177248,2.3460472,3.4092817,Noise,3
14.787104,3.790031,10.448068,Noise,3
14.775814,4.7132688,10.105084,Noise,3
-3.0818968,-1.7106167,2.8805783,Noise,3
-3.3267565,-1.695793,2.226069,Noise,3
14.60824,5.1431475,10.033382,Noise,3
-2.0226183,-1.4881872,5.346671,Noise,3
-3.418961,-1.7181902,1.9672308,Noise,3
3.653667,12.451471,6.730111,Noise,3
-3.5858383,-1.6326796,1.7723979,Noise,3
14.636633,3.190617,10.65968,Noise,3
-2.816651,-1.843338,3.4041636,Noise,3
14.697071,3.2787097,10.63324,Noise,3
14.702516,3.3123415,10.606463,Noise,3
-3.1440837,-1.8358065,2.808795,Noise,3
-3.2222269,-1.4747978,2.6127472,Noise,3
14.225237,2.3500972,10.600545,Noise,3
14.381766,2.6071663,10.657927,Noise,3
14.391038,2.6201007,10.6793,Noise,3
2.2296286,10.940612,4.8469877,Noise,3
-3.5198936,-1.6894628,1.814492,Noise,3
-3.0991182,-2.0306346,2.9275565,Noise,3
14.655138,3.2151625,10.641871,Noise,3
14.705192,3.3262522,10.604349,Noise,3
14.626767,3.1637957,10.654522,Noise,3
14.31999,2.4232676,10.706369,Noise,3
14.171475,2.278546,10.565268,Noise,3
3.2147489,11.171894,-1.2265956,Noise,3
2.208925,10.920758,4.8265815,Noise,3
-2.9818354,-1.7993599,3.3694472,Noise,3
2.4482749,2.3741784,3.383607,Noise,3
2.3943875,2.355452,3.4293764,Noise,3
14.194968,2.330218,10.58115,Noise,3
-0.8996462,4.5768538,1.2209892,Noise,3
-3.0168889,-2.064606,3.0671067,Noise,3
-3.3455927,-1.3038021,2.3523571,Noise,3
14.65908,3.2241611,10.642576,Noise,3
14.68903,3.3026917,10.617759,Noise,3
2.1640618,10.8647785,4.778341,Noise,3
14.275387,2.3742032,10.668933,Noise,3
2.2022903,10.913635,4.820184,Noise,3
14.282162,2.4217248,10.667308,Noise,3
7.2260275,13.700303,9.22589,Noise,3
14.643915,3.1961098,10.647808,Noise,3
14.591988,5.17669,10.0577345,Noise,3
7.206671,13.676966,9.247992,Noise,3
14.133765,2.2441242,10.52683,Noise,3
7.822705,14.227758,9.112839,Noise,3
6.236883,13.036562,9.269248,Noise,3
14.819837,3.9210644,10.387473,Noise,3
-3.3989382,-1.9392751,2.1458251,Noise,3
3.3736997,9.54369,-0.85749817,Noise,3
14.160494,2.2595913,10.55551,Noise,3
3.6287646,12.438103,6.724773,Noise,3
3.2094054,11.176093,-1.2310158,Noise,3
-3.2248545,-1.3426222,2.6658053,Noise,3
3.2111828,11.176272,-1.2296722,Noise,3
14.783068,3.7689307,10.458573,Noise,3
14.528162,5.252466,10.031473,Noise,3
14.407381,2.6468947,10.687866,Noise,3
-3.163072,-1.5900025,2.5681531,Noise,3
6.2328763,13.047176,9.282503,Noise,3
-3.5369956,-1.609036,1.8440698,Noise,3
-2.5291648,-2.0265439,4.4837217,Noise,3
14.581408,5.183105,10.044031,Noise,3
-3.059955,-1.7112088,2.8298569,Noise,3
-2.6970038,-1.2830952,3.9454644,Noise,3
-2.698342,-1.4857097,3.6092036,Noise,3
